VIN (1-10),County,City,State,Postal Code,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract,Model Year_2008,Model Year_2010,Model Year_2011,Model Year_2012,Model Year_2013,Model Year_2014,Model Year_2015,Model Year_2016,Model Year_2017,Model Year_2018,Model Year_2019,Model Year_2020,Make_BMW,Make_CADILLAC,Make_CHRYSLER,Make_FISKER,Make_KIA,Make_MINI,Make_PORSCHE,Make_SUBARU,Make_TESLA,Make_VOLVO,Make_WHEEGO ELECTRIC CARS,Model_330E,Model_530E,Model_740E,Model_918,Model_CAYENNE,Model_COUNTRYMAN,Model_CROSSTREK,Model_CT6,Model_KARMA,Model_MODEL S,Model_PACIFICA,Model_PANAMERA,Model_ROADSTER,Model_SOUL,Model_SOUL EV,Model_WHEEGO,Model_XC60,Model_XC90,Electric Vehicle Type_Battery Electric Vehicle (BEV),Electric Vehicle Type_Plug-in Hybrid Electric Vehicle (PHEV)
KNDJX3AE9H,King,Seattle,WA,98125.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,46.0,348082654,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJSA1DP0D,Clark,Vancouver,WA,98682.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,17.0,103367323,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041331.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJB1C56K,King,Shoreline,WA,98133.0,Not eligible due to low battery range,15.0,55700.0,32.0,476591804,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YV4BR0PL7J,King,Bellevue,WA,98008.0,Not eligible due to low battery range,19.0,64950.0,48.0,196615730,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
KNDJP3AE3G,King,Kirkland,WA,98033.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,45.0,149724767,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1DP0D,Kitsap,Bremerton,WA,98310.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,23.0,175347238,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080300.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C30H,Snohomish,Lake Stevens,WA,98258.0,Not eligible due to low battery range,14.0,44100.0,44.0,102426495,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052604.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1H10E,King,Seattle,WA,98199.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,36.0,7442956,POINT (-122.40092 47.65908),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005600.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJX3AE1G,King,Seattle,WA,98125.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,46.0,154535559,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1AG8D,King,Kirkland,WA,98033.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,45.0,191841541,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DP3D,Clark,Vancouver,WA,98685.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,18.0,224735703,POINT (-122.70303 45.70954),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJA9C55K,King,Bellevue,WA,98004.0,Not eligible due to low battery range,16.0,53400.0,48.0,223662421,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023806.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CN6C,King,Bellevue,WA,98008.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,48.0,151596819,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023403.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
KNDJP3AE1G,King,Seattle,WA,98125.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,46.0,106774188,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000202.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
5YJSA1DP3D,King,Kirkland,WA,98033.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,48.0,221064735,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022603.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WMZYU7C45J,King,Seattle,WA,98125.0,Not eligible due to low battery range,12.0,36800.0,46.0,175652949,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBAJB1C50K,King,Renton,WA,98057.0,Not eligible due to low battery range,15.0,55700.0,11.0,477606720,POINT (-122.20489 47.47532),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025704.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CG3D,King,Bellevue,WA,98004.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,41.0,171328769,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C54J,King,Seattle,WA,98125.0,Not eligible due to low battery range,14.0,45600.0,46.0,247291950,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1DP8D,King,Redmond,WA,98052.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,45.0,104916234,POINT (-122.13158 47.67858),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032324.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WMZYU7C56K,King,Seattle,WA,98125.0,Not eligible due to low battery range,12.0,36900.0,46.0,272600296,POINT (-122.30253 47.72656),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000101.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CG9D,King,Seattle,WA,98102.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,43.0,215554664,POINT (-122.32427 47.63433),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJB1C54J,King,Bellevue,WA,98004.0,Not eligible due to low battery range,14.0,54950.0,48.0,348870952,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024001.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1CN6D,King,Kent,WA,98031.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,47.0,197327266,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029405.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1DP9C,King,Bothell,WA,98011.0,Clean Alternative Fuel Vehicle Eligible,265.0,59900.0,1.0,244640070,POINT (-122.20563 47.76144),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021803.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBAJB1C53K,King,Sammamish,WA,98075.0,Not eligible due to low battery range,15.0,55700.0,41.0,320375184,POINT (-122.03539 47.61344),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032213.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1H15E,King,Renton,WA,98056.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,41.0,9313111,POINT (-122.1805 47.50006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
YV4BR0PK0J,King,Kirkland,WA,98033.0,Not eligible due to low battery range,19.0,64950.0,48.0,221600536,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022501.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
JF2GTDNC0K,King,Kirkland,WA,98033.0,Not eligible due to low battery range,17.0,34995.0,48.0,4872962,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022604.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
WBA8E1C32H,Kitsap,Silverdale,WA,98383.0,Not eligible due to low battery range,14.0,44100.0,23.0,219172523,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091205.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1DP6D,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,1.0,212680240,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H18E,Snohomish,Lake Stevens,WA,98258.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,44.0,144951558,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052506.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
YV4BR0PL2J,King,Kirkland,WA,98033.0,Not eligible due to low battery range,19.0,64950.0,45.0,348194150,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
YV4BR0DK3J,Clark,Vancouver,WA,98684.0,Not eligible due to low battery range,17.0,52900.0,17.0,189485292,POINT (-122.48723 45.63701),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041317.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
YV4BR0DL3J,Clark,Battle Ground,WA,98604.0,Not eligible due to low battery range,17.0,52900.0,20.0,257643298,POINT (-122.5331 45.78092),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040203.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1H18E,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,45.0,123965285,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
5YJSA1H1XE,King,Seattle,WA,98177.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,36.0,203337438,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C56H,King,Bellevue,WA,98004.0,Not eligible due to low battery range,14.0,44100.0,41.0,476482660,POINT (-122.1872 47.61001),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023807.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1H1XE,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,1.0,206348019,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022300.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2C4RC1H78K,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,45.0,192400848,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5YJSA1CP3D,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,1.0,136114933,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2C4RC1N78K,King,Seattle,WA,98144.0,Clean Alternative Fuel Vehicle Eligible,32.0,39995.0,37.0,475263659,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033010002.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
WBAJB1C55J,Cowlitz,Longview,WA,98632.0,Not eligible due to low battery range,14.0,54950.0,19.0,135760355,POINT (-122.95058 46.14681),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015000802.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBA8E1C54H,Clark,Vancouver,WA,98683.0,Not eligible due to low battery range,14.0,44100.0,17.0,6342997,POINT (-122.49212 45.60365),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YV4BR0DL6J,Clark,Vancouver,WA,98682.0,Not eligible due to low battery range,17.0,52900.0,17.0,207309007,POINT (-122.55149 45.69345),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
KNDJP3AE2G,Thurston,Olympia,WA,98501.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,22.0,135000148,POINT (-122.89166 47.03956),PUGET SOUND ENERGY INC,53067010700.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
KNDJP3AE6G,King,Seattle,WA,98177.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,32.0,188485867,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
LYVBR0DK4J,King,Bellevue,WA,98008.0,Not eligible due to low battery range,17.0,52900.0,48.0,110275791,POINT (-122.11867 47.63131),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023100.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
KNDJX3AEXG,King,Kent,WA,98031.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,47.0,248114646,POINT (-122.17743 47.41185),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
KNDJX3AE4J,King,Shoreline,WA,98133.0,Clean Alternative Fuel Vehicle Eligible,111.0,33950.0,32.0,201355493,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJRE11B88,King,Kirkland,WA,98033.0,Clean Alternative Fuel Vehicle Eligible,220.0,98950.0,45.0,146370661,POINT (-122.2066 47.67887),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
KNDJP3AE8H,King,Kirkland,WA,98034.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,45.0,198196239,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021904.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
5YJSA1DP0D,King,Shoreline,WA,98133.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,32.0,149169429,POINT (-122.35029 47.71871),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020900.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C54G,Kitsap,Bainbridge Island,WA,98110.0,Not eligible due to low battery range,14.0,43700.0,23.0,475367182,POINT (-122.521 47.62728),PUGET SOUND ENERGY INC,53035091002.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
KNDJX3AE9J,King,Seattle,WA,98177.0,Clean Alternative Fuel Vehicle Eligible,111.0,33950.0,32.0,342519866,POINT (-122.36498 47.72238),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
YV4BR0PK3J,King,Kirkland,WA,98034.0,Not eligible due to low battery range,19.0,64950.0,45.0,252743235,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
KNDJX3AE6H,King,Renton,WA,98056.0,Clean Alternative Fuel Vehicle Eligible,93.0,32250.0,11.0,184916105,POINT (-122.1805 47.50006),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025202.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
WBAJB1C50K,Clark,Vancouver,WA,98683.0,Not eligible due to low battery range,15.0,55700.0,17.0,477128893,POINT (-122.49212 45.60365),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041310.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YV4BR0PL4J,King,Seattle,WA,98104.0,Not eligible due to low battery range,19.0,64950.0,43.0,333902845,POINT (-122.32945 47.60357),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
KNDJX3AE8G,King,Renton,WA,98058.0,Clean Alternative Fuel Vehicle Eligible,93.0,31950.0,11.0,341452807,POINT (-122.08747 47.4466),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033031910.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
WBAJB1C53J,King,Seattle,WA,98146.0,Not eligible due to low battery range,14.0,54950.0,34.0,316326601,POINT (-122.36178 47.49408),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033012100.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YV4BR0DL4J,King,Seattle,WA,98112.0,Not eligible due to low battery range,17.0,52900.0,43.0,158520953,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
5YJSA1H11E,King,Seattle,WA,98144.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,37.0,221007979,POINT (-122.30866 47.57874),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009500.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
WBA8E1C33H,Thurston,Olympia,WA,98513.0,Not eligible due to low battery range,14.0,44100.0,2.0,333176518,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012331.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBAJB1C53J,King,Seattle,WA,98115.0,Not eligible due to low battery range,14.0,54950.0,46.0,236823947,POINT (-122.31676 47.68156),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002100.0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
WBA8E1C37H,Kitsap,Poulsbo,WA,98370.0,Not eligible due to low battery range,14.0,44100.0,23.0,238266703,POINT (-122.64681 47.73689),PUGET SOUND ENERGY INC,53035940100.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5YJSA1AC9D,King,Kenmore,WA,98028.0,Clean Alternative Fuel Vehicle Eligible,208.0,69900.0,46.0,103818417,POINT (-122.24369 47.75892),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021701.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
